,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
7515,Utah Jazz,,Georges Niang,Los Angeles Clippers,W,01/16/2019,6:48,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,1,0,1,3,-10
7516,Utah Jazz,,Ekpe Udoh,Los Angeles Clippers,W,01/16/2019,2:42,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0
7517,Utah Jazz,,Naz Mitrou-Long,Los Angeles Clippers,W,01/16/2019,2:30,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
7518,Utah Jazz,,Tyler Cavanaugh,Los Angeles Clippers,W,01/16/2019,2:30,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
7519,Los Angeles Clippers,,Lou Williams,Utah Jazz,L,01/16/2019,26:52,11,18,.611,0,1,.000,1,2,.500,1,5,6,6,1,0,1,0,23,-1
7520,Los Angeles Clippers,,Montrezl Harrell,Utah Jazz,L,01/16/2019,25:47,5,11,.455,0,0,,1,2,.500,2,5,7,2,3,1,2,5,11,-5
7521,Los Angeles Clippers,,Patrick Beverley,Utah Jazz,L,01/16/2019,25:25,0,3,.000,0,0,,0,0,,0,3,3,3,2,0,1,3,0,+2
7522,Los Angeles Clippers,,Tyrone Wallace,Utah Jazz,L,01/16/2019,13:22,2,7,.286,1,2,.500,1,2,.500,0,1,1,0,0,0,0,2,6,-8
7523,Los Angeles Clippers,,Mike Scott,Utah Jazz,L,01/16/2019,6:13,2,3,.667,1,1,1.000,0,0,,0,2,2,1,0,0,0,0,5,+6
7524,Los Angeles Clippers,,Sindarius Thornwell,Utah Jazz,L,01/16/2019,5:48,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,1,1,2,+6
7525,Los Angeles Clippers,,Johnathan Motley,Utah Jazz,L,01/16/2019,4:19,2,4,.500,0,0,,1,1,1.000,1,0,1,2,0,0,0,0,5,-2
7526,Los Angeles Clippers,,Boban Marjanović,Utah Jazz,L,01/16/2019,4:19,2,2,1.000,0,0,,0,1,.000,0,0,0,0,0,0,0,1,4,-2
7527,New York Knicks,,Damyean Dotson,Washington Wizards,L,01/17/2019,25:19,5,8,.625,3,4,.750,0,0,,0,3,3,2,0,0,0,2,13,+7
7528,New York Knicks,,Allonzo Trier,Washington Wizards,L,01/17/2019,23:29,5,8,.625,1,2,.500,2,2,1.000,0,2,2,3,1,0,2,2,13,+4
7529,New York Knicks,,Mario Hezonja,Washington Wizards,L,01/17/2019,19:30,0,4,.000,0,1,.000,0,0,,0,6,6,1,0,0,1,3,0,-6
7530,New York Knicks,,Frank Ntilikina,Washington Wizards,L,01/17/2019,16:46,1,7,.143,1,2,.500,0,0,,0,3,3,2,0,1,1,1,3,+11
7531,New York Knicks,,Mitchell Robinson,Washington Wizards,L,01/17/2019,9:57,2,2,1.000,0,0,,0,0,,2,0,2,0,0,1,0,1,4,+1
7532,Washington Wizards,,Otto Porter,New York Knicks,W,01/17/2019,34:54,8,16,.500,1,3,.333,3,5,.600,1,10,11,0,2,0,1,4,20,+2
7533,Washington Wizards,,Chasson Randle,New York Knicks,W,01/17/2019,23:15,2,6,.333,0,2,.000,0,0,,0,2,2,2,0,0,0,2,4,+4
7534,Washington Wizards,,Sam Dekker,New York Knicks,W,01/17/2019,19:22,5,9,.556,0,0,,0,0,,3,2,5,2,1,0,2,1,10,+3
7535,Washington Wizards,,Troy Brown,New York Knicks,W,01/17/2019,9:25,1,2,.500,0,1,.000,0,0,,0,3,3,1,1,0,0,0,2,+5
7536,Washington Wizards,,Ian Mahinmi,New York Knicks,W,01/17/2019,7:45,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-8
7537,Sacramento Kings,,Bogdan Bogdanović,Charlotte Hornets,L,01/17/2019,27:20,8,13,.615,1,2,.500,0,0,,0,1,1,2,1,0,2,2,17,-13
7538,Sacramento Kings,,Justin Jackson,Charlotte Hornets,L,01/17/2019,24:07,2,5,.400,1,4,.250,1,2,.500,0,3,3,2,0,0,0,2,6,-14
7539,Sacramento Kings,,Marvin Bagley,Charlotte Hornets,L,01/17/2019,22:55,6,11,.545,1,2,.500,2,4,.500,4,4,8,1,0,0,3,2,15,-21
7540,Sacramento Kings,,Yogi Ferrell,Charlotte Hornets,L,01/17/2019,16:22,2,5,.400,1,3,.333,0,0,,0,1,1,2,0,0,0,1,5,-10
7541,Sacramento Kings,,Harry Giles,Charlotte Hornets,L,01/17/2019,16:14,0,3,.000,0,0,,1,4,.250,0,4,4,4,0,0,4,6,1,-11
7542,Sacramento Kings,,Ben McLemore,Charlotte Hornets,L,01/17/2019,1:46,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
7543,Sacramento Kings,,Frank Mason,Charlotte Hornets,L,01/17/2019,1:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
7544,Charlotte Hornets,,Michael Kidd-Gilchrist,Sacramento Kings,W,01/17/2019,30:15,4,7,.571,0,2,.000,7,7,1.000,1,1,2,1,2,0,0,2,15,+26
7545,Charlotte Hornets,,Willy Hernangómez,Sacramento Kings,W,01/17/2019,25:30,4,9,.444,1,2,.500,2,2,1.000,4,12,16,1,1,1,1,4,11,+20
7546,Charlotte Hornets,,Miles Bridges,Sacramento Kings,W,01/17/2019,22:20,6,9,.667,1,3,.333,2,4,.500,1,3,4,1,0,0,0,0,15,+13
7547,Charlotte Hornets,,Tony Parker,Sacramento Kings,W,01/17/2019,17:32,5,10,.500,0,1,.000,4,4,1.000,1,1,2,6,1,0,2,3,14,+12
7548,Charlotte Hornets,,Malik Monk,Sacramento Kings,W,01/17/2019,13:10,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,0,2,1,5,+13
7549,Charlotte Hornets,,Devonte' Graham,Sacramento Kings,W,01/17/2019,9:14,0,3,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0,+2
7550,Charlotte Hornets,,Dwayne Bacon,Sacramento Kings,W,01/17/2019,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
7551,Philadelphia 76ers,,Mike Muscala,Indiana Pacers,W,01/17/2019,22:23,4,6,.667,3,4,.750,0,0,,1,6,7,0,1,1,0,0,11,+19
7552,Philadelphia 76ers,,T.J. McConnell,Indiana Pacers,W,01/17/2019,21:03,3,6,.500,0,0,,1,1,1.000,0,4,4,5,1,1,0,0,7,+9
7553,Philadelphia 76ers,,Landry Shamet,Indiana Pacers,W,01/17/2019,14:39,2,5,.400,2,3,.667,0,0,,0,2,2,1,0,0,1,0,6,+6
7554,Philadelphia 76ers,,Jonah Bolden,Indiana Pacers,W,01/17/2019,12:39,2,3,.667,2,3,.667,0,0,,2,4,6,0,0,0,2,1,6,+8
7555,Philadelphia 76ers,,Furkan Korkmaz,Indiana Pacers,W,01/17/2019,1:09,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+4
7556,Indiana Pacers,,Domantas Sabonis,Philadelphia 76ers,L,01/17/2019,21:38,3,7,.429,0,0,,0,2,.000,2,6,8,2,1,0,0,1,6,-11
7557,Indiana Pacers,,Cory Joseph,Philadelphia 76ers,L,01/17/2019,21:23,4,6,.667,0,1,.000,0,0,,1,1,2,6,0,0,2,0,8,-9
7558,Indiana Pacers,,Tyreke Evans,Philadelphia 76ers,L,01/17/2019,14:51,6,14,.429,1,4,.250,0,0,,1,1,2,0,1,0,0,2,13,-2
7559,Indiana Pacers,,Doug McDermott,Philadelphia 76ers,L,01/17/2019,11:36,1,4,.250,0,3,.000,0,0,,1,0,1,0,0,0,1,1,2,0
7560,Indiana Pacers,,T.J. Leaf,Philadelphia 76ers,L,01/17/2019,5:57,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2,-3
7561,Indiana Pacers,,Alize Johnson,Philadelphia 76ers,L,01/17/2019,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
7562,Indiana Pacers,,Aaron Holiday,Philadelphia 76ers,L,01/17/2019,1:09,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-4
7563,Phoenix Suns,,Kelly Oubre,Toronto Raptors,L,01/17/2019,29:49,3,16,.188,1,6,.167,11,13,.846,5,4,9,1,0,0,2,2,18,-2
7564,Phoenix Suns,,Josh Jackson,Toronto Raptors,L,01/17/2019,18:43,3,4,.750,1,2,.500,0,0,,0,2,2,0,2,0,1,2,7,-3
7565,Phoenix Suns,,Elie Okobo,Toronto Raptors,L,01/17/2019,15:40,2,3,.667,1,2,.500,3,4,.750,0,1,1,0,2,0,1,1,8,-3
7566,Phoenix Suns,,Richaun Holmes,Toronto Raptors,L,01/17/2019,12:51,1,3,.333,0,0,,1,2,.500,1,0,1,1,0,1,3,3,3,-7
7567,Phoenix Suns,,Quincy Acy,Toronto Raptors,L,01/17/2019,5:23,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,+3
7568,Toronto Raptors,,Norman Powell,Phoenix Suns,W,01/17/2019,20:41,1,4,.250,0,1,.000,2,2,1.000,0,1,1,2,2,0,2,0,4,+7
7569,Toronto Raptors,,Delon Wright,Phoenix Suns,W,01/17/2019,18:30,4,5,.800,0,0,,2,2,1.000,0,0,0,5,1,0,1,1,10,+2
7570,Toronto Raptors,,C.J. Miles,Phoenix Suns,W,01/17/2019,17:00,5,7,.714,3,5,.600,0,0,,1,1,2,1,1,1,0,2,13,+5
7571,Toronto Raptors,,Greg Monroe,Phoenix Suns,W,01/17/2019,11:26,4,7,.571,0,0,,1,2,.500,2,3,5,0,0,2,2,5,9,-4
7572,Toronto Raptors,,Patrick McCaw,Phoenix Suns,W,01/17/2019,5:50,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,2,0,-10
7573,Toronto Raptors,,Chris Boucher,Phoenix Suns,W,01/17/2019,5:18,1,3,.333,0,1,.000,1,1,1.000,0,0,0,0,0,1,0,3,3,+5
7574,Chicago Bulls,,Wayne Selden,Denver Nuggets,L,01/17/2019,25:04,0,4,.000,0,2,.000,0,0,,0,0,0,4,1,0,1,2,0,-9
7575,Chicago Bulls,,Robin Lopez,Denver Nuggets,L,01/17/2019,19:01,8,10,.800,0,1,.000,1,2,.500,3,3,6,0,0,1,1,1,17,-4
7576,Chicago Bulls,,Jabari Parker,Denver Nuggets,L,01/17/2019,18:14,5,7,.714,2,3,.667,3,4,.750,1,2,3,2,0,1,1,1,15,-10
7577,Chicago Bulls,,Ryan Arcidiacono,Denver Nuggets,L,01/17/2019,12:22,0,2,.000,0,2,.000,0,0,,0,2,2,4,0,0,0,2,0,-4
7578,Chicago Bulls,,Antonio Blakeney,Denver Nuggets,L,01/17/2019,9:08,2,4,.500,2,3,.667,0,0,,0,0,0,0,0,1,2,0,6,-3
7579,Chicago Bulls,,Shaquille Harrison,Denver Nuggets,L,01/17/2019,5:46,1,2,.500,0,1,.000,0,0,,0,0,0,3,1,0,1,2,2,0
7580,Chicago Bulls,,Cristiano Felício,Denver Nuggets,L,01/17/2019,5:46,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0
7581,Denver Nuggets,,Trey Lyles,Chicago Bulls,W,01/17/2019,21:02,5,10,.500,2,3,.667,0,2,.000,1,3,4,2,1,0,0,0,12,+3
7582,Denver Nuggets,,Mason Plumlee,Chicago Bulls,W,01/17/2019,19:42,4,4,1.000,0,0,,0,0,,0,2,2,4,1,0,0,2,8,+10
7583,Denver Nuggets,,Gary Harris,Chicago Bulls,W,01/17/2019,18:36,6,11,.545,2,3,.667,0,0,,1,0,1,2,0,0,1,0,14,+7
7584,Denver Nuggets,,Juan Hernangómez,Chicago Bulls,W,01/17/2019,18:28,4,5,.800,1,2,.500,0,0,,2,3,5,1,2,0,0,1,9,+5
7585,Denver Nuggets,,Monte Morris,Chicago Bulls,W,01/17/2019,16:05,3,7,.429,0,3,.000,0,0,,0,1,1,5,0,0,0,1,6,+8
7586,Denver Nuggets,,Brandon Goodwin,Chicago Bulls,W,01/17/2019,4:24,0,1,.000,0,1,.000,3,4,.750,0,0,0,1,0,0,0,0,3,-6
7587,Denver Nuggets,,Tyler Lydon,Chicago Bulls,W,01/17/2019,4:24,0,4,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
7588,Los Angeles Lakers,,Josh Hart,Oklahoma City Thunder,W,01/17/2019,33:09,3,6,.500,2,4,.500,4,5,.800,1,9,10,5,3,1,1,2,12,+23
7589,Los Angeles Lakers,,Ivica Zubac,Oklahoma City Thunder,W,01/17/2019,28:10,12,14,.857,0,0,,2,3,.667,6,6,12,1,0,0,4,3,26,+35
7590,Los Angeles Lakers,,Sviatoslav Mykhailiuk,Oklahoma City Thunder,W,01/17/2019,18:39,2,7,.286,2,6,.333,1,1,1.000,1,3,4,1,0,0,0,3,7,+14
7591,Los Angeles Lakers,,Lance Stephenson,Oklahoma City Thunder,W,01/17/2019,13:28,1,2,.500,0,0,,0,0,,0,3,3,2,1,0,1,2,2,+21
7592,Los Angeles Lakers,,JaVale McGee,Oklahoma City Thunder,W,01/17/2019,8:45,2,2,1.000,0,0,,0,0,,1,1,2,0,0,1,0,1,4,-9
7593,Los Angeles Lakers,,Michael Beasley,Oklahoma City Thunder,W,01/17/2019,8:37,2,6,.333,0,1,.000,1,1,1.000,0,2,2,2,1,0,2,1,5,+5
7594,Los Angeles Lakers,,Moritz Wagner,Oklahoma City Thunder,W,01/17/2019,7:53,1,3,.333,1,1,1.000,2,2,1.000,0,2,2,0,0,1,0,1,5,+12
7595,Oklahoma City Thunder,,Dennis Schröder,Los Angeles Lakers,L,01/17/2019,16:30,3,7,.429,1,5,.200,2,2,1.000,0,1,1,2,0,0,3,1,9,-12
7596,Oklahoma City Thunder,,Nerlens Noel,Los Angeles Lakers,L,01/17/2019,11:41,2,3,.667,0,0,,0,0,,1,1,2,1,1,0,1,2,4,-20
7597,Oklahoma City Thunder,,Abdel Nader,Los Angeles Lakers,L,01/17/2019,11:24,0,3,.000,0,2,.000,1,2,.500,0,1,1,0,0,0,0,0,1,-10
7598,Oklahoma City Thunder,,Hamidou Diallo,Los Angeles Lakers,L,01/17/2019,11:15,0,3,.000,0,1,.000,0,2,.000,1,2,3,1,0,0,0,0,0,-14
7599,Oklahoma City Thunder,,Patrick Patterson,Los Angeles Lakers,L,01/17/2019,9:38,3,4,.750,3,4,.750,0,1,.000,0,0,0,1,0,0,0,2,9,-10
7600,Memphis Grizzlies,,JaMychal Green,Boston Celtics,L,01/18/2019,22:59,4,6,.667,2,2,1.000,2,2,1.000,2,2,4,1,1,2,1,0,12,+5
7601,Memphis Grizzlies,,Shelvin Mack,Boston Celtics,L,01/18/2019,22:50,6,13,.462,2,3,.667,1,1,1.000,0,3,3,7,1,0,1,3,15,-5
7602,Memphis Grizzlies,,Omri Casspi,Boston Celtics,L,01/18/2019,20:42,5,7,.714,2,2,1.000,0,0,,0,2,2,1,2,1,0,1,12,-5
7603,Memphis Grizzlies,,Joakim Noah,Boston Celtics,L,01/18/2019,10:38,0,2,.000,0,0,,2,2,1.000,1,4,5,2,3,0,1,1,2,-3
7604,Memphis Grizzlies,,Jevon Carter,Boston Celtics,L,01/18/2019,2:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-10
7605,Boston Celtics,,Gordon Hayward,Memphis Grizzlies,W,01/18/2019,23:58,2,7,.286,0,2,.000,4,6,.667,0,3,3,4,1,0,3,1,8,-7
7606,Boston Celtics,,Aron Baynes,Memphis Grizzlies,W,01/18/2019,22:47,2,6,.333,0,1,.000,2,2,1.000,7,5,12,1,0,3,2,4,6,+21
7607,Boston Celtics,,Jaylen Brown,Memphis Grizzlies,W,01/18/2019,21:00,4,7,.571,2,4,.500,2,2,1.000,0,6,6,1,0,2,3,1,12,+8
7608,Boston Celtics,,Terry Rozier,Memphis Grizzlies,W,01/18/2019,18:19,3,8,.375,3,7,.429,1,1,1.000,0,1,1,4,0,0,1,2,10,+9
7609,Boston Celtics,,Daniel Theis,Memphis Grizzlies,W,01/18/2019,2:22,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,+1
7610,Boston Celtics,,Guerschon Yabusele,Memphis Grizzlies,W,01/18/2019,1:49,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-6
7611,Miami Heat,,Dwyane Wade,Detroit Pistons,L,01/18/2019,28:29,10,14,.714,0,2,.000,0,1,.000,0,4,4,8,0,0,5,3,20,-2
7612,Miami Heat,,Bam Adebayo,Detroit Pistons,L,01/18/2019,26:25,4,4,1.000,0,0,,1,1,1.000,1,5,6,1,0,1,2,2,9,-4
7613,Miami Heat,,Kelly Olynyk,Detroit Pistons,L,01/18/2019,12:10,1,3,.333,0,2,.000,1,3,.333,0,1,1,0,0,0,1,3,3,-8
7614,Miami Heat,,Derrick Jones,Detroit Pistons,L,01/18/2019,9:59,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,1,1,2,+1
7615,Miami Heat,,Dion Waiters,Detroit Pistons,L,01/18/2019,8:37,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,1,1,0,2,-5
7616,Miami Heat,,Wayne Ellington,Detroit Pistons,L,01/18/2019,3:47,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-2
7617,Detroit Pistons,,Luke Kennard,Miami Heat,W,01/18/2019,34:12,8,17,.471,4,8,.500,2,2,1.000,1,2,3,3,1,0,3,2,22,+7
7618,Detroit Pistons,,Zaza Pachulia,Miami Heat,W,01/18/2019,28:14,1,3,.333,0,0,,0,0,,4,5,9,2,2,0,0,5,2,-3
7619,Detroit Pistons,,Stanley Johnson,Miami Heat,W,01/18/2019,23:13,5,7,.714,2,3,.667,0,0,,0,6,6,2,1,1,0,2,12,+3
7620,Detroit Pistons,,Langston Galloway,Miami Heat,W,01/18/2019,12:48,0,5,.000,0,3,.000,0,0,,1,0,1,1,0,0,0,0,0,-3
7621,Detroit Pistons,,José Calderón,Miami Heat,W,01/18/2019,11:32,0,1,.000,0,0,,0,0,,0,1,1,3,2,0,1,0,0,-4
7622,Detroit Pistons,,Ish Smith,Miami Heat,W,01/18/2019,1:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
7623,Brooklyn Nets,,DeMarre Carroll,Orlando Magic,W,01/18/2019,29:37,5,9,.556,0,3,.000,0,2,.000,0,4,4,1,1,0,1,1,10,+10
7624,Brooklyn Nets,,Spencer Dinwiddie,Orlando Magic,W,01/18/2019,27:15,6,11,.545,3,7,.429,5,7,.714,0,2,2,3,0,0,4,1,20,+4
7625,Brooklyn Nets,,Ed Davis,Orlando Magic,W,01/18/2019,22:27,3,3,1.000,0,0,,2,2,1.000,3,6,9,1,0,0,1,4,8,-3
7626,Brooklyn Nets,,Shabazz Napier,Orlando Magic,W,01/18/2019,18:23,4,13,.308,4,11,.364,0,0,,0,4,4,4,0,1,0,2,12,-4
7627,Brooklyn Nets,,Rondae Hollis-Jefferson,Orlando Magic,W,01/18/2019,13:36,1,7,.143,0,0,,0,0,,2,2,4,0,0,0,0,0,2,-4
7628,Orlando Magic,,Terrence Ross,Brooklyn Nets,L,01/18/2019,27:54,5,10,.500,1,5,.200,2,3,.667,0,4,4,1,0,2,0,1,13,-3
7629,Orlando Magic,,Isaiah Briscoe,Brooklyn Nets,L,01/18/2019,20:28,3,6,.500,0,2,.000,0,0,,1,3,4,3,0,0,1,2,6,+3
7630,Orlando Magic,,Mohamed Bamba,Brooklyn Nets,L,01/18/2019,15:14,4,6,.667,1,2,.500,0,0,,0,4,4,1,0,1,2,1,9,+11
7631,Orlando Magic,,Wesley Iwundu,Brooklyn Nets,L,01/18/2019,13:44,2,3,.667,1,1,1.000,1,1,1.000,0,1,1,1,1,0,1,3,6,-5
7632,San Antonio Spurs,,Marco Belinelli,Minnesota Timberwolves,W,01/18/2019,33:47,5,14,.357,3,8,.375,6,6,1.000,0,5,5,3,2,0,3,2,19,0
7633,San Antonio Spurs,,Dāvis Bertāns,Minnesota Timberwolves,W,01/18/2019,28:36,4,5,.800,3,4,.750,0,1,.000,0,6,6,0,0,1,0,3,11,+13
7634,San Antonio Spurs,,Patty Mills,Minnesota Timberwolves,W,01/18/2019,22:27,1,6,.167,1,5,.200,0,0,,0,1,1,8,0,0,0,3,3,+9
7635,San Antonio Spurs,,Jakob Poeltl,Minnesota Timberwolves,W,01/18/2019,11:34,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,3,4,-1
7636,San Antonio Spurs,,Dante Cunningham,Minnesota Timberwolves,W,01/18/2019,6:06,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,4,+8
7637,Minnesota Timberwolves,,Dario Šarić,San Antonio Spurs,L,01/18/2019,28:07,1,5,.200,0,2,.000,0,0,,3,5,8,0,2,0,1,2,2,-6
7638,Minnesota Timberwolves,,Derrick Rose,San Antonio Spurs,L,01/18/2019,26:41,6,16,.375,0,3,.000,11,11,1.000,1,2,3,6,0,0,1,2,23,-4
7639,Minnesota Timberwolves,,Anthony Tolliver,San Antonio Spurs,L,01/18/2019,18:58,0,2,.000,0,2,.000,2,2,1.000,1,4,5,0,0,0,0,2,2,-7
7640,Minnesota Timberwolves,,Jerryd Bayless,San Antonio Spurs,L,01/18/2019,12:15,1,3,.333,0,0,,0,0,,0,0,0,0,1,0,0,0,2,-4
7641,Minnesota Timberwolves,,Gorgui Dieng,San Antonio Spurs,L,01/18/2019,9:36,2,5,.400,1,1,1.000,0,0,,0,2,2,1,0,1,0,5,5,0
7642,Cleveland Cavaliers,,Jordan Clarkson,Utah Jazz,L,01/18/2019,31:19,4,13,.308,3,6,.500,2,3,.667,1,1,2,2,1,0,1,1,13,-3
7643,Cleveland Cavaliers,,Cameron Payne,Utah Jazz,L,01/18/2019,24:12,5,9,.556,0,2,.000,4,4,1.000,0,4,4,3,1,1,0,2,14,+7
7644,Cleveland Cavaliers,,Jaron Blossomgame,Utah Jazz,L,01/18/2019,24:12,4,4,1.000,0,0,,3,4,.750,1,4,5,0,0,0,0,4,11,+7
7645,Cleveland Cavaliers,,Matthew Dellavedova,Utah Jazz,L,01/18/2019,17:51,4,8,.500,1,3,.333,1,1,1.000,0,2,2,3,0,0,2,2,10,+2
7646,Cleveland Cavaliers,,Channing Frye,Utah Jazz,L,01/18/2019,13:36,1,5,.200,0,4,.000,2,3,.667,1,0,1,2,1,0,1,1,4,-11
7647,Utah Jazz,,Grayson Allen,Cleveland Cavaliers,W,01/18/2019,24:00,2,9,.222,1,6,.167,2,2,1.000,0,0,0,3,0,0,1,5,7,-9
7648,Utah Jazz,,Kyle Korver,Cleveland Cavaliers,W,01/18/2019,21:59,3,5,.600,1,3,.333,0,0,,0,2,2,1,0,0,0,0,7,+25
7649,Utah Jazz,,Jae Crowder,Cleveland Cavaliers,W,01/18/2019,21:50,4,11,.364,2,8,.250,1,1,1.000,0,5,5,4,0,1,2,2,11,+18
7650,Utah Jazz,,Georges Niang,Cleveland Cavaliers,W,01/18/2019,17:16,3,5,.600,2,4,.500,0,0,,0,1,1,1,0,0,2,1,8,-5
7651,Utah Jazz,,Naz Mitrou-Long,Cleveland Cavaliers,W,01/18/2019,8:17,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,-11
7652,Utah Jazz,,Ekpe Udoh,Cleveland Cavaliers,W,01/18/2019,7:32,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-9
7653,Utah Jazz,,Tyler Cavanaugh,Cleveland Cavaliers,W,01/18/2019,2:40,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-6
7654,Golden State Warriors,,Kevon Looney,Los Angeles Clippers,W,01/18/2019,27:55,2,5,.400,0,0,,1,2,.500,1,3,4,1,0,2,0,4,5,0
7655,Golden State Warriors,,Andre Iguodala,Los Angeles Clippers,W,01/18/2019,23:24,3,7,.429,1,4,.250,0,1,.000,0,6,6,3,2,0,0,0,7,+8
7656,Golden State Warriors,,Shaun Livingston,Los Angeles Clippers,W,01/18/2019,15:18,0,2,.000,0,0,,2,2,1.000,1,1,2,1,0,0,0,0,2,+14
7657,Golden State Warriors,,Alfonzo McKinnie,Los Angeles Clippers,W,01/18/2019,11:09,1,2,.500,0,1,.000,0,0,,0,0,0,0,1,0,1,2,2,-2
7658,Golden State Warriors,,Quinn Cook,Los Angeles Clippers,W,01/18/2019,7:57,2,4,.500,0,1,.000,1,2,.500,0,0,0,2,0,0,0,3,5,-6
7659,Golden State Warriors,,Jordan Bell,Los Angeles Clippers,W,01/18/2019,3:58,3,3,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,6,-4
7660,Golden State Warriors,,Jonas Jerebko,Los Angeles Clippers,W,01/18/2019,3:58,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-4
7661,Los Angeles Clippers,,Montrezl Harrell,Golden State Warriors,L,01/18/2019,26:44,2,6,.333,0,1,.000,0,0,,4,5,9,1,1,2,1,3,4,-11
7662,Los Angeles Clippers,,Patrick Beverley,Golden State Warriors,L,01/18/2019,25:41,0,4,.000,0,2,.000,4,6,.667,0,7,7,1,0,1,2,6,4,-6
7663,Los Angeles Clippers,,Tyrone Wallace,Golden State Warriors,L,01/18/2019,18:28,2,6,.333,0,0,,0,0,,0,4,4,1,0,0,3,5,4,-14
7664,Los Angeles Clippers,,Mike Scott,Golden State Warriors,L,01/18/2019,13:38,2,4,.500,1,3,.333,0,0,,1,5,6,0,1,0,0,0,5,-10
7665,Los Angeles Clippers,,Johnathan Motley,Golden State Warriors,L,01/18/2019,7:33,3,6,.500,0,0,,1,1,1.000,1,0,1,1,0,1,0,2,7,0
7666,Los Angeles Clippers,,Jerome Robinson,Golden State Warriors,L,01/18/2019,7:26,2,4,.500,0,2,.000,0,0,,0,0,0,0,0,0,1,0,4,-4
7667,Los Angeles Clippers,,Sindarius Thornwell,Golden State Warriors,L,01/18/2019,4:32,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,+3
7668,Los Angeles Clippers,,Boban Marjanović,Golden State Warriors,L,01/18/2019,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,2,0,-4
7669,New Orleans Pelicans,,Darius Miller,Portland Trail Blazers,L,01/18/2019,25:59,1,5,.200,0,2,.000,3,4,.750,0,2,2,1,0,1,0,2,5,+3
7670,New Orleans Pelicans,,Nikola Mirotić,Portland Trail Blazers,L,01/18/2019,23:36,3,10,.300,3,7,.429,4,4,1.000,0,3,3,2,0,2,1,4,13,-4
7671,New Orleans Pelicans,,Tim Frazier,Portland Trail Blazers,L,01/18/2019,19:03,2,4,.500,0,1,.000,1,2,.500,1,2,3,3,0,0,1,3,5,-3
7672,New Orleans Pelicans,,Frank Jackson,Portland Trail Blazers,L,01/18/2019,11:36,1,3,.333,0,1,.000,0,0,,1,1,2,1,1,0,0,0,2,-10
7673,New Orleans Pelicans,,Jahlil Okafor,Portland Trail Blazers,L,01/18/2019,6:54,0,3,.000,0,1,.000,0,0,,1,7,8,1,0,0,0,0,0,+8
7674,Portland Trail Blazers,,Evan Turner,New Orleans Pelicans,W,01/18/2019,25:29,3,9,.333,0,1,.000,1,2,.500,2,9,11,5,1,0,0,0,7,+11
7675,Portland Trail Blazers,,Zach Collins,New Orleans Pelicans,W,01/18/2019,19:29,4,9,.444,0,1,.000,0,0,,1,3,4,4,1,0,0,5,8,+13
7676,Portland Trail Blazers,,Jake Layman,New Orleans Pelicans,W,01/18/2019,18:29,8,14,.571,4,9,.444,0,0,,1,0,1,0,0,0,0,1,20,+8
